State,District,Market,Commodity,Variety,Date,MIN Price,MAX Price,MODAL Price
Andhra Pradesh,Medak,Jogipet,Wheat,Bansi,07/18/2004,500,730,615
Andhra Pradesh,Medak,Zaheerabad,Wheat,Superior,08/12/2004,1025,1028,1025
Andhra Pradesh,Medak,Zaheerabad,Wheat,Superior,08/21/2004,1100,1200,1150
Andhra Pradesh,Medak,Zaheerabad,Wheat,Superior,09/25/2004,250,300,260
Arunachal Pradesh,East Siang,Pasighat,Wheat,Deshi,09/21/2004,700,990,850
Arunachal Pradesh,East Siang,Pasighat,Wheat,Local,06/14/2004,500,800,650
Arunachal Pradesh,East Siang,Pasighat,Wheat,Other,05/18/2004,600,640,620
Arunachal Pradesh,Papum Pore,Naharlagun,Wheat,Other,07/30/2004,800,1050,925
Assam,Barpeta,Bohorihat,Wheat,Local,05/27/2004,550,650,600
Assam,Barpeta,Bohorihat,Wheat,Local,06/04/2004,600,650,625
Assam,Barpeta,Bohorihat,Wheat,Local,06/21/2004,600,750,675
Assam,Barpeta,Bohorihat,Wheat,Local,06/25/2004,600,750,675
Assam,Barpeta,Bohorihat,Wheat,Local,07/08/2004,550,650,600
Assam,Barpeta,Bohorihat,Wheat,Local,08/05/2004,700,750,725
Assam,Barpeta,Bohorihat,Wheat,Other,06/10/2004,550,650,600
Assam,Barpeta,Bohorihat,Wheat,Other,07/09/2004,650,750,700
Assam,Barpeta,Bohorihat,Wheat,Other,08/16/2004,650,750,700
Assam,Barpeta,Bohorihat,Wheat,Other,08/17/2004,650,700,675
Assam,Barpeta,Bohorihat,Wheat,Other,08/19/2004,650,750,700
Assam,Barpeta,Howly,Wheat,Coarse,09/10/2004,600,700,650
Assam,Darrang,Kharupetia,Wheat,Dara Mill Quality,05/26/2004,700,750,720
Assam,Darrang,Kharupetia,Wheat,Local,06/02/2004,700,750,725
Assam,Darrang,Kharupetia,Wheat,Local,06/09/2004,800,900,850
Assam,Dhubri,Gauripur,Wheat,Local,05/10/2004,620,650,625
Assam,Dhubri,Gauripur,Wheat,Local,05/13/2004,500,600,550
Assam,Dhubri,Gauripur,Wheat,Local,05/27/2004,600,700,650
Assam,Dhubri,Gauripur,Wheat,Local,05/29/2004,650,700,680
Assam,Dhubri,Gauripur,Wheat,Local,06/01/2004,650,750,700
Assam,Dhubri,Gauripur,Wheat,Local,06/02/2004,650,700,650
Assam,Dhubri,Gauripur,Wheat,Local,06/05/2004,600,750,650
Assam,Dhubri,Gauripur,Wheat,Local,06/18/2004,650,700,650
Assam,Dhubri,Gauripur,Wheat,Local,08/09/2004,650,700,650
Assam,Dhubri,Gauripur,Wheat,Other,01/21/2004,700,750,725
Assam,Dhubri,Gauripur,Wheat,Other,02/12/2004,700,850,750
Assam,Dhubri,Gauripur,Wheat,Other,03/03/2004,500,600,550
Assam,Dhubri,Gauripur,Wheat,Other,03/04/2004,700,750,700
Assam,Dhubri,Gauripur,Wheat,Other,03/05/2004,700,750,700
Assam,Dhubri,Gauripur,Wheat,Other,03/09/2004,700,750,720
Assam,Dhubri,Gauripur,Wheat,Other,03/11/2004,700,750,700
Assam,Dhubri,Gauripur,Wheat,Other,03/19/2004,650,700,650
Assam,Dhubri,Gauripur,Wheat,Other,03/23/2004,600,650,600
Assam,Dhubri,Gauripur,Wheat,Other,03/25/2004,650,700,650
Assam,Dhubri,Gauripur,Wheat,Other,04/07/2004,650,750,700
Assam,Dhubri,Gauripur,Wheat,Other,04/08/2004,650,750,650
Assam,Dhubri,Gauripur,Wheat,Other,04/28/2004,700,720,700
Assam,Dhubri,Gauripur,Wheat,Other,04/29/2004,550,600,550
Assam,Dhubri,Gauripur,Wheat,Other,06/04/2004,650,750,700
Assam,Dhubri,Gauripur,Wheat,Other,06/07/2004,650,700,650
Assam,Dhubri,Gauripur,Wheat,Other,06/09/2004,680,700,680
Assam,Dhubri,Gauripur,Wheat,Other,06/11/2004,650,700,650
Assam,Dhubri,Gauripur,Wheat,Other,06/14/2004,550,650,550
Assam,Dhubri,Gauripur,Wheat,Other,06/15/2004,550,700,600
Assam,Dhubri,Gauripur,Wheat,Other,07/03/2004,500,700,600
Assam,Dhubri,Gauripur,Wheat,Other,07/05/2004,650,700,650
Assam,Dhubri,Gauripur,Wheat,Other,08/11/2004,500,550,530
Assam,Jorhat,Jorhat,Wheat,Medium,08/07/2004,700,825,750
Assam,Jorhat,Jorhat,Wheat,Medium,08/13/2004,850,950,900
Assam,Jorhat,Jorhat,Wheat,Medium,08/20/2004,700,800,750
Assam,Jorhat,Jorhat,Wheat,Medium,08/21/2004,700,800,750
Assam,Jorhat,Jorhat,Wheat,Medium,08/30/2004,750,825,800
Assam,Jorhat,Jorhat,Wheat,Medium,08/31/2004,750,825,800
Assam,Jorhat,Jorhat,Wheat,Medium,09/02/2004,750,825,800
Assam,Jorhat,Jorhat,Wheat,Medium,09/07/2004,750,825,800
Assam,Jorhat,Jorhat,Wheat,Medium,09/10/2004,750,825,800
Assam,Jorhat,Jorhat,Wheat,Medium,09/14/2004,700,825,800
Assam,Jorhat,Jorhat,Wheat,Medium,09/18/2004,750,850,800
Assam,Jorhat,Jorhat,Wheat,Medium,09/20/2004,750,850,800
Assam,Jorhat,Jorhat,Wheat,Medium,09/22/2004,750,825,800
Assam,Jorhat,Jorhat,Wheat,Medium,09/27/2004,750,825,800
Assam,Jorhat,Jorhat,Wheat,Medium,09/29/2004,750,825,800
Assam,Jorhat,Jorhat,Wheat,Medium,10/06/2004,750,825,800
Assam,Jorhat,Jorhat,Wheat,Medium,10/08/2004,750,825,800
Assam,Jorhat,Jorhat,Wheat,Medium,10/11/2004,750,825,800
Assam,Jorhat,Jorhat,Wheat,Medium,10/13/2004,750,825,800
Assam,Jorhat,Jorhat,Wheat,Medium,10/14/2004,750,850,800
Assam,Jorhat,Jorhat,Wheat,Medium,10/15/2004,750,850,800
Assam,Jorhat,Jorhat,Wheat,Medium,10/16/2004,750,850,800
Assam,Jorhat,Jorhat,Wheat,Medium,10/19/2004,750,850,800
Assam,Jorhat,Jorhat,Wheat,Medium,10/25/2004,750,850,800
Assam,Jorhat,Jorhat,Wheat,Medium,10/30/2004,750,850,800
Assam,Jorhat,Jorhat,Wheat,Medium,11/03/2004,750,850,800
Assam,Jorhat,Jorhat,Wheat,Medium,11/06/2004,750,850,800
Assam,Jorhat,Jorhat,Wheat,Medium,11/09/2004,750,850,800
Assam,Jorhat,Jorhat,Wheat,Medium,11/10/2004,750,850,800
Assam,Jorhat,Jorhat,Wheat,Medium,11/23/2004,750,825,800
Assam,Jorhat,Jorhat,Wheat,Medium,11/29/2004,750,825,800
Assam,Jorhat,Jorhat,Wheat,Medium,12/02/2004,750,825,800
